iteration,chain,true_state_scenario,cost_model,cost_hybrid,cost_manual
6417,1,lack_of_penetration,505.7791037809658,601.5939093425704,600
6417,1,cracking,1174.5253345314777,1252.6385471063277,800
6417,1,porosity,311.9386851510194,274.5136081476811,300
6418,1,no_anomaly,40.34731525489377,20.099281087775687,100
6418,1,lack_of_penetration,1089.652567632186,1172.8030129262243,600
6418,1,cracking,783.7039451295535,876.9743335034744,800
6418,1,porosity,455.37415772420064,441.52687008257277,300
6419,1,no_anomaly,33.99175787577272,14.031395615180449,100
6419,1,lack_of_penetration,520.4691001480601,604.4955106839783,600
6419,1,cracking,762.5533724526078,855.1296084360011,800
6419,1,porosity,304.1921069916798,266.4744504000845,300
6420,1,no_anomaly,26.041406086629898,12.372240885857687,100
6420,1,lack_of_penetration,590.0450146460156,679.8973325007951,600
6420,1,cracking,1179.0562590101126,1262.912454959888,800
6420,1,porosity,474.2069858818113,456.1077114224551,300
6421,1,no_anomaly,44.68364377527322,22.965197298385508,100
6421,1,lack_of_penetration,718.326514816612,802.9868557935519,600
6421,1,cracking,750.5758366508929,844.8548282287153,800
6421,1,porosity,281.9579057045263,268.18392865932105,300
6422,1,no_anomaly,28.444170270693583,13.02023623764217,100
6422,1,lack_of_penetration,610.2748896136275,691.5659266693302,600
6422,1,cracking,759.5401513680281,851.5135808589332,800
6422,1,porosity,280.8860573113379,268.54659831650946,300
6423,1,no_anomaly,28.444170270693583,13.02023623764217,100
6423,1,lack_of_penetration,610.2748896136275,691.5659266693302,600
6423,1,cracking,759.5401513680281,851.5135808589332,800
6423,1,porosity,280.8860573113379,268.54659831650946,300
6424,1,no_anomaly,47.60766042026791,22.39987263236531,100
6424,1,lack_of_penetration,733.8677904733926,823.5480737599934,600
6424,1,cracking,847.4702359904186,928.8634046770367,800
6424,1,porosity,461.18632226036254,416.1759442857192,300
6425,1,no_anomaly,38.942371559766926,24.535005288665303,100
6425,1,lack_of_penetration,750.493856485087,815.6766404817153,600
6425,1,cracking,788.665327374379,879.7955921296196,800
6425,1,porosity,420.21478380520625,387.1779428998516,300
6426,1,no_anomaly,45.74437801052643,25.64734643799919,100
6426,1,lack_of_penetration,618.0514665765047,698.3430113809559,600
6426,1,cracking,779.6006392952156,873.881152949685,800
6426,1,porosity,422.7179445381982,375.5669356207439,300
6427,1,no_anomaly,26.676346290517262,22.616784178340776,100
6427,1,lack_of_penetration,540.6613175849393,637.0322490280971,600
6427,1,cracking,1027.7573594110374,1110.44172029475,800
6427,1,porosity,375.44442292009927,339.04865637657224,300
6428,1,no_anomaly,45.87427753076695,11.18075296333426,100
6428,1,lack_of_penetration,626.1301026614781,684.9734575641141,600
6428,1,cracking,887.8090122368797,980.6801812293836,800
6428,1,porosity,326.82761015814515,285.4073869069831,300
6429,1,no_anomaly,58.82118068764031,19.736819614580448,100
6429,1,lack_of_penetration,660.8131475940119,752.5820303275501,600
6429,1,cracking,986.1872030189184,1077.7074801328758,800
6429,1,porosity,348.30777321806613,304.96259584910433,300
6430,1,no_anomaly,21.02702954579733,14.468248614122784,100
6430,1,lack_of_penetration,603.48676739781,697.1367483642065,600
6430,1,cracking,829.3968435660938,919.6648061923667,800
6430,1,porosity,386.2450797293819,375.696381348291,300
6431,1,no_anomaly,57.26245079899946,13.964603006285852,100
6431,1,lack_of_penetration,520.044945057934,607.2241680930407,600
6431,1,cracking,901.3162334209106,988.9118646479129,800
6431,1,porosity,322.6222315168918,303.6337957612501,300
6432,1,no_anomaly,37.96412009785425,20.521681177234075,100
6432,1,lack_of_penetration,510.9444311476529,600.4053052066105,600
6432,1,cracking,857.5778555573988,948.2289463998292,800
6432,1,porosity,377.54283120981813,362.17398237279605,300
6433,1,no_anomaly,34.2390924408313,14.040305507766783,100
6433,1,lack_of_penetration,590.2878585339529,680.1514733605886,600
6433,1,cracking,919.1973808699968,1006.1932322885858,800
6433,1,porosity,304.97749004419563,291.26258137629793,300
6434,1,no_anomaly,42.15729441690941,15.820529912318559,100
6434,1,lack_of_penetration,623.2964725717378,697.1898289459609,600
6434,1,cracking,906.3069374503679,996.4690588411016,800
6434,1,porosity,310.4951601473707,294.90236407810966,300
6435,1,no_anomaly,29.15399141946017,16.60549135578551,100
6435,1,lack_of_penetration,665.0129494309651,758.8191777379635,600
6435,1,cracking,888.5648114263831,974.0774023533783,800
6435,1,porosity,410.1112085655732,359.38706386912867,300
6436,1,no_anomaly,51.54838359955473,16.55005567054691,100
6436,1,lack_of_penetration,600.0944935490714,693.4312145877709,600
6436,1,cracking,807.0158361930485,900.2828863489192,800
6436,1,porosity,361.2052707071249,333.48149190605545,300
6437,1,no_anomaly,37.47371172080056,11.703429868951517,100
6437,1,lack_of_penetration,554.1021872387904,647.3655881814037,600
6437,1,cracking,793.3643300284104,888.3090583168337,800
6437,1,porosity,346.11523584836425,318.29484483957845,300
6438,1,no_anomaly,28.404701720900064,14.811798626697191,100
6438,1,lack_of_penetration,790.9651076805172,862.3690926490327,600
6438,1,cracking,1013.4287583510509,1102.5196439687488,800
6438,1,porosity,326.1171985552111,324.2067420711163,300
6439,1,no_anomaly,22.141450033655776,16.10413736193779,100
6439,1,lack_of_penetration,532.8339512711009,629.3481733541944,600
6439,1,cracking,808.6361522546463,901.6300971195582,800
6439,1,porosity,333.31319815361843,324.28297039086345,300
6440,1,no_anomaly,47.10472373609099,19.3398177982004,100
6440,1,lack_of_penetration,765.1075851222832,847.4348748056691,600
6440,1,cracking,1055.5899593872525,1145.3800671880322,800
6440,1,porosity,405.3704145169476,372.38239297296474,300
6441,1,no_anomaly,38.14575844690735,22.339833118848837,100
6441,1,lack_of_penetration,568.5068443312953,664.8390318507418,600
6441,1,cracking,923.3254860106047,1016.7946416787751,800
6441,1,porosity,325.5792650681578,310.42929638949937,300
6442,1,no_anomaly,33.42562781705657,11.701143645029342,100
6442,1,lack_of_penetration,660.4651042079879,744.5630826168301,600
6442,1,cracking,879.8175419939462,955.7311838632774,800
6442,1,porosity,383.1414369216082,352.3823407905476,300
6443,1,no_anomaly,38.5760563857647,18.92970934867772,100
6443,1,lack_of_penetration,640.2284699745077,723.0498540040699,600
6443,1,cracking,910.508709534041,996.6935293535039,800
6443,1,porosity,383.6643438745747,345.8388166744743,300
6444,1,no_anomaly,38.16086885167324,14.10953885540101,100
6444,1,lack_of_penetration,516.569635266659,612.7551608923765,600
6444,1,cracking,897.9529131008186,985.6047298027019,800
6444,1,porosity,285.0073175013579,281.78945221026004,300
6445,1,no_anomaly,37.20793915852205,19.045952056948266,100
6445,1,lack_of_penetration,611.8545360388355,684.3816609895654,600
6445,1,cracking,904.8952204991682,990.9319256010228,800
6445,1,porosity,464.2727748522623,402.4188854093587,300
6446,1,no_anomaly,31.71806975218561,12.945552645556674,100
6446,1,lack_of_penetration,699.4397202596148,785.1384861990066,600
6446,1,cracking,941.7850412501199,1022.6654602489924,800
6446,1,porosity,320.6246770639899,298.36740002266566,300
6447,1,no_anomaly,28.099912040384872,14.01938544279868,100
6447,1,lack_of_penetration,600.165239009341,690.9194163417646,600
6447,1,cracking,813.0381077615027,906.3310838174726,800
6447,1,porosity,385.5808905988454,354.64581544447356,300
6448,1,no_anomaly,71.26320161851949,20.799792035322643,100
6448,1,lack_of_penetration,779.318301717955,858.017391204907,600
6448,1,cracking,889.4994988445068,969.0742803339658,800
6448,1,porosity,384.0352315681544,364.6684798720124,300
6449,1,no_anomaly,12.555786492648181,8.08880818334909,100
6449,1,lack_of_penetration,569.3532219653094,665.3638703142511,600
6449,1,cracking,923.1166662977048,1016.8896481298877,800
6449,1,porosity,294.6392599475,282.6293149159453,300
6450,1,no_anomaly,23.530974236014032,7.229658271025469,100
6450,1,lack_of_penetration,564.6803886472404,658.9483520782957,600
6450,1,cracking,869.0492903979399,956.7923109138194,800
6450,1,porosity,414.92276183128587,383.26104892151295,300
6451,1,no_anomaly,28.633726736092612,8.527886710461981,100
6451,1,lack_of_penetration,548.3897594113996,637.0100233065502,600
6451,1,cracking,884.598710578984,972.5396453396977,800
6451,1,porosity,421.5996798121431,386.09991602347463,300
6452,1,no_anomaly,27.470581745479592,19.837291828578046,100
6452,1,lack_of_penetration,980.3350115738004,1071.9942642809606,600
6452,1,cracking,915.2773719741939,1008.3631348275145,800
6452,1,porosity,320.4077734523467,294.44114764462586,300
6453,1,no_anomaly,30.82524851892815,15.185211535271272,100
6453,1,lack_of_penetration,527.762296688738,622.963350947449,600
6453,1,cracking,868.5469661928381,933.141658742469,800
6453,1,porosity,385.65454604645475,375.5894592918505,300
6454,1,no_anomaly,35.81285236934966,14.25838865181221,100
6454,1,lack_of_penetration,960.6305225907598,1038.4187697944055,600
6454,1,cracking,972.2766561579048,1065.066676628947,800
6454,1,porosity,336.99752120664357,298.1705160525797,300
6455,1,no_anomaly,31.040375186248692,18.72831054960903,100
6455,1,lack_of_penetration,532.7766499230689,625.2900240814332,600
6455,1,cracking,848.8973878560068,932.5861446198505,800
6455,1,porosity,404.68479687036654,391.042178301836,300
6456,1,no_anomaly,43.04043320915569,26.408420142058272,100
6456,1,lack_of_penetration,643.4301558561503,721.336652149561,600
6456,1,cracking,808.9437320598267,902.4039644823397,800
6456,1,porosity,336.5785207953784,317.75080934876905,300
6457,1,no_anomaly,46.03300379621204,24.55214127479869,100
6457,1,lack_of_penetration,781.231336612449,839.8919847656067,600
6457,1,cracking,862.4757495656233,952.2414730160235,800
6457,1,porosity,346.80870401983384,329.5486403478585,300
6458,1,no_anomaly,19.29030883531476,12.805815222204634,100
6458,1,lack_of_penetration,614.8220070193336,709.2843532558591,600
6458,1,cracking,917.7551259342373,999.7493801166256,800
6458,1,porosity,376.8230517078998,364.024988324015,300
6459,1,no_anomaly,19.29030883531476,12.805815222204634,100
6459,1,lack_of_penetration,614.8220070193336,709.2843532558591,600
6459,1,cracking,917.7551259342373,999.7493801166256,800
6459,1,porosity,376.8230517078998,364.024988324015,300
6460,1,no_anomaly,48.36481916106976,14.954058306499018,100
6460,1,lack_of_penetration,534.9600804812663,609.3458330306447,600
6460,1,cracking,992.640303230902,1064.777376047019,800
6460,1,porosity,397.4795792846062,376.4613181142073,300
6461,1,no_anomaly,27.783908913673514,12.84949266335991,100
6461,1,lack_of_penetration,642.4863290531537,704.1012905080875,600
6461,1,cracking,982.180677458728,1054.8590001609537,800
6461,1,porosity,366.9412208887173,332.8194082783627,300
6462,1,no_anomaly,41.34507142838494,18.821320412633014,100
6462,1,lack_of_penetration,577.1318820474344,674.8444127729416,600
6462,1,cracking,827.0813297997323,922.8030789890412,800
6462,1,porosity,396.31036811658623,364.78297161124107,300
6463,1,no_anomaly,33.88491234684133,12.760774463535066,100
6463,1,lack_of_penetration,740.1481585799074,793.4319344167759,600
6463,1,cracking,997.9776242173714,1081.057207227485,800
6463,1,porosity,356.6470739242261,327.73960031386764,300
6464,1,no_anomaly,28.385037396287785,10.890684225370695,100
6464,1,lack_of_penetration,563.7311245535843,659.7902169364806,600
6464,1,cracking,840.3356234944421,930.4905990373403,800
6464,1,porosity,323.2406479830978,299.1389154206628,300
6465,1,no_anomaly,41.4598421191101,13.384196205672346,100
6465,1,lack_of_penetration,569.6247041264326,622.3089200302984,600
6465,1,cracking,967.7676247047356,1051.440441750307,800
6465,1,porosity,407.687442222928,359.95946988393996,300
6466,1,no_anomaly,31.651953368322886,21.64412174611855,100
6466,1,lack_of_penetration,516.4534032746803,613.1875294093757,600
6466,1,cracking,856.5661298945586,943.2731657615354,800
6466,1,porosity,286.97652020510355,275.9913840848164,300
6467,1,no_anomaly,22.377773812536482,13.452149072894343,100
6467,1,lack_of_penetration,546.6800413881842,602.5329873614413,600
6467,1,cracking,852.8675325498274,944.1939740003963,800
6467,1,porosity,450.527768362604,414.76815309230994,300
6468,1,no_anomaly,21.153007962694588,13.930937276237366,100
6468,1,lack_of_penetration,538.7912267236306,603.8226623989366,600
6468,1,cracking,840.2474496350368,933.8864844015271,800
6468,1,porosity,420.72016753071193,396.4244751927464,300
6469,1,no_anomaly,58.69191453517238,17.451435170806647,100
6469,1,lack_of_penetration,972.2079190497212,1066.0230918776242,600
6469,1,cracking,982.3297822056704,1058.477158965465,800
6469,1,porosity,321.62985413611625,284.5557258274671,300
6470,1,no_anomaly,13.694967031529172,9.619938269634853,100
6470,1,lack_of_penetration,589.3041990433927,633.9094094294018,600
6470,1,cracking,822.0883599113079,917.0130848596655,800
6470,1,porosity,382.35840598281726,347.81157117295817,300
6471,1,no_anomaly,77.78472957616563,23.15533778837872,100
6471,1,lack_of_penetration,612.9287312487761,710.2236270554226,600
6471,1,cracking,948.4454729965905,1021.1587236275166,800
6471,1,porosity,342.63593552321663,323.20350111417963,300
6472,1,no_anomaly,51.018357756301754,16.769851854514993,100
6472,1,lack_of_penetration,737.9422316552642,830.5469639815112,600
6472,1,cracking,1240.1351923358566,1315.2444130904898,800
6472,1,porosity,384.60393961893647,374.5244703859534,300
6473,1,no_anomaly,39.845504438482024,22.21712417830716,100
6473,1,lack_of_penetration,660.0889148567745,738.4548775290264,600
6473,1,cracking,1005.2831944486555,1085.0525537228866,800
6473,1,porosity,440.8328031459548,400.40127789308775,300
6474,1,no_anomaly,31.25323141860011,23.744721966301974,100
6474,1,lack_of_penetration,737.2892984396608,817.3961951811928,600
6474,1,cracking,837.9813405703363,926.1953974266396,800
6474,1,porosity,362.6740587655941,331.1956460747008,300
6475,1,no_anomaly,34.57858706287633,13.704985972705114,100
6475,1,lack_of_penetration,524.5661905697743,617.0240233226556,600
6475,1,cracking,974.0053376750193,1055.1858078487737,800
6475,1,porosity,411.7341621895912,370.9227514089124,300
6476,1,no_anomaly,14.400847291820348,10.506240450031996,100
6476,1,lack_of_penetration,769.1497749479043,831.3514669272713,600
6476,1,cracking,792.7583273569771,889.3922614303785,800
6476,1,porosity,379.69250030440685,339.3687045960777,300
6477,1,no_anomaly,66.36498890755749,17.40776642236511,100
6477,1,lack_of_penetration,599.8529123829346,692.3153604457981,600
6477,1,cracking,743.4677238705824,827.9825119022513,800
6477,1,porosity,337.08700382642303,315.8853750647946,300
6478,1,no_anomaly,26.04292890556237,10.70550846787871,100
6478,1,lack_of_penetration,704.8349664467002,729.7691182210069,600
6478,1,cracking,809.1129255565936,893.4801145819788,800
6478,1,porosity,372.73523472084736,309.8862273844113,300
6479,1,no_anomaly,26.07590680143693,7.209738944266192,100
6479,1,lack_of_penetration,606.6628293738805,689.8776746050327,600
6479,1,cracking,829.8495302320489,919.1465312727958,800
6479,1,porosity,352.6298037781419,282.9603574308802,300
6480,1,no_anomaly,55.121309057495246,25.283561356720682,100
6480,1,lack_of_penetration,539.4661464125945,635.5416498388691,600
6480,1,cracking,984.7189368956261,1071.280127305316,800
6480,1,porosity,416.9327110391994,410.92454443275915,300
6481,1,no_anomaly,31.73129051801701,23.75091006751236,100
6481,1,lack_of_penetration,925.5131749487292,1013.0825663543443,600
6481,1,cracking,989.014660371835,1056.0129040464046,800
6481,1,porosity,364.5134198794255,339.41017512477686,300
6482,1,no_anomaly,22.599823692509364,18.75882849619948,100
6482,1,lack_of_penetration,927.4648728164066,1007.0197708401248,600
6482,1,cracking,1007.2549191592201,1082.6229336693432,800
6482,1,porosity,349.98170286810375,333.1141537611067,300
6483,1,no_anomaly,34.556515729221545,14.680142296946958,100
6483,1,lack_of_penetration,523.8532852865936,621.9733824709579,600
6483,1,cracking,1057.4334653819737,1148.0200632494714,800
6483,1,porosity,353.18272532695,311.7473511501795,300
6484,1,no_anomaly,48.19883462434074,20.150063122663738,100
6484,1,lack_of_penetration,532.9154730636968,621.5865316691645,600
6484,1,cracking,881.3240543444906,950.2064250591045,800
6484,1,porosity,400.23444488101575,390.6888355796644,300
6485,1,no_anomaly,34.271885686333704,18.811557730571757,100
6485,1,lack_of_penetration,520.5374948232819,612.6836746327555,600
6485,1,cracking,823.220060277526,917.6717005003906,800
6485,1,porosity,405.63474883910806,399.76075722942375,300
6486,1,no_anomaly,29.86743510086442,12.981676710319444,100
6486,1,lack_of_penetration,507.2832765046778,604.6161899052425,600
6486,1,cracking,976.7755474832148,1064.1327322982033,800
6486,1,porosity,436.72853881654305,420.0751395314003,300
6487,1,no_anomaly,36.8078879438154,20.981259428020746,100
6487,1,lack_of_penetration,531.1424798783008,608.1417357896933,600
6487,1,cracking,832.9480631356568,926.1583338815786,800
6487,1,porosity,317.07498885028815,275.47822956583303,300
6488,1,no_anomaly,36.41377928317684,15.46233337445899,100
6488,1,lack_of_penetration,776.0130800900258,869.5475168271705,600
6488,1,cracking,879.4401005800678,971.090057486682,800
6488,1,porosity,272.7164924232667,255.56651304165237,300
6489,1,no_anomaly,31.74818090731233,19.691729408982184,100
6489,1,lack_of_penetration,571.8400154158919,652.8961174394585,600
6489,1,cracking,844.1105952089521,931.2660175085354,800
6489,1,porosity,450.808249096759,402.29554260035286,300
6490,1,no_anomaly,26.213401741856227,10.262626476504437,100
6490,1,lack_of_penetration,754.7101113548329,845.4731473751143,600
6490,1,cracking,744.7658227702435,839.2592518055874,800
6490,1,porosity,302.39800909607254,285.77908912015516,300
6491,1,no_anomaly,26.213401741856227,10.262626476504437,100
6491,1,lack_of_penetration,754.7101113548329,845.4731473751143,600
6491,1,cracking,744.7658227702435,839.2592518055874,800
6491,1,porosity,302.39800909607254,285.77908912015516,300
6492,1,no_anomaly,49.50095013630039,26.08157222049657,100
6492,1,lack_of_penetration,529.7431686806812,618.2314364821767,600
6492,1,cracking,935.7069110730814,1021.6274313240648,800
6492,1,porosity,438.03521970363045,410.9184349338691,300
6493,1,no_anomaly,31.180067696191593,10.417023616368175,100
6493,1,lack_of_penetration,526.1678883623603,611.1097180488956,600
6493,1,cracking,932.3610022877263,1020.6435807763685,800
6493,1,porosity,307.9441595763382,286.6924083906067,300
6494,1,no_anomaly,42.316394069596406,23.65532784051356,100
6494,1,lack_of_penetration,594.5818780156061,685.7754089174782,600
6494,1,cracking,876.4386809380552,966.7057998808867,800
6494,1,porosity,413.63733055418936,391.19363464701416,300
6495,1,no_anomaly,27.549267223132407,12.761742513254438,100
6495,1,lack_of_penetration,615.0985616317944,688.0622870752642,600
6495,1,cracking,900.8888955980763,967.0076787950679,800
6495,1,porosity,339.58844518869944,299.2825965704085,300
6496,1,no_anomaly,33.24470285674934,17.387672813594726,100
6496,1,lack_of_penetration,864.3255336906932,953.327462667164,600
6496,1,cracking,933.2013541191927,1010.2455509243498,800
6496,1,porosity,323.140107041493,287.68939789611875,300
6497,1,no_anomaly,31.28265032050854,17.26125210137643,100
6497,1,lack_of_penetration,541.8067971446861,626.384779256708,600
6497,1,cracking,794.2594930683555,890.6881284359863,800
6497,1,porosity,392.0093508001988,367.33186003856616,300
6498,1,no_anomaly,39.56942308789567,13.936399545333224,100
6498,1,lack_of_penetration,887.0855183200592,975.0691363068719,600
6498,1,cracking,1000.2561153396388,1085.2141395187757,800
6498,1,porosity,334.398846023605,306.78909168721384,300
6499,1,no_anomaly,45.64112244663689,15.406498974584704,100
6499,1,lack_of_penetration,637.7069739698596,705.0155602062937,600
6499,1,cracking,1007.5198099516757,1083.987359048615,800
6499,1,porosity,356.247987193854,335.04676635779686,300
6500,1,no_anomaly,28.147231189909313,15.964528237429597,100
6500,1,lack_of_penetration,682.232821381384,779.9001514649308,600
6500,1,cracking,822.5186376205781,916.5278988688141,800
6500,1,porosity,338.68089635702364,313.17045304537424,300
6501,1,no_anomaly,45.790177096117574,16.51583746715994,100
6501,1,lack_of_penetration,557.1502370156236,637.4042493958693,600
6501,1,cracking,1004.9972306282112,1086.6994321092877,800
6501,1,porosity,391.2723696797725,364.3082649870271,300
6502,1,no_anomaly,30.3418818665238,12.494098372249368,100
6502,1,lack_of_penetration,527.1742986066114,620.7157948241896,600
6502,1,cracking,841.852812266648,935.4209722965294,800
6502,1,porosity,301.34510085103307,258.08274367818757,300
6503,1,no_anomaly,28.834986831947734,14.61630460150075,100
6503,1,lack_of_penetration,711.7571830012361,798.708163504243,600
6503,1,cracking,918.7742258934986,997.8102051074975,800
6503,1,porosity,453.0104160471982,439.47892910371127,300
6504,1,no_anomaly,34.06998126299258,23.375165037166244,100
6504,1,lack_of_penetration,615.26328267736,712.3704586839281,600
6504,1,cracking,974.2695100851578,1057.3747241681742,800
6504,1,porosity,319.95945617173504,274.8061570135607,300
6505,1,no_anomaly,25.089372930861618,10.543191782887632,100
6505,1,lack_of_penetration,545.2911229967929,635.2248695753717,600
6505,1,cracking,940.171539408371,1033.1595288935084,800
6505,1,porosity,424.2576251437847,342.139510155706,300
6506,1,no_anomaly,27.184281446997495,10.891072467590803,100
6506,1,lack_of_penetration,511.29942216509687,609.939495885573,600
6506,1,cracking,883.3686078302907,970.0118315055932,800
6506,1,porosity,302.3954000293548,265.65979446815663,300
6507,1,no_anomaly,30.328255139850224,20.802015202131713,100
6507,1,lack_of_penetration,522.2338097920606,620.8801902317441,600
6507,1,cracking,1118.9220619124735,1200.3598381428428,800
6507,1,porosity,393.7514846724721,346.748253102538,300
6508,1,no_anomaly,25.207007239773738,15.65145889014285,100
6508,1,lack_of_penetration,574.6157818946099,651.7261668527736,600
6508,1,cracking,774.5347409308251,871.9298868571503,800
6508,1,porosity,298.3037054634697,294.30997385836247,300
6509,1,no_anomaly,43.46086972884811,16.840589792495415,100
6509,1,lack_of_penetration,877.8815673365292,966.0055139589764,600
6509,1,cracking,951.9868929210362,1018.6839332855562,800
6509,1,porosity,420.5870440304082,382.25043000669996,300
6510,1,no_anomaly,31.602069097706654,14.364976545996605,100
6510,1,lack_of_penetration,531.927294100009,625.2255429021441,600
6510,1,cracking,857.3098885937133,952.8577619703285,800
6510,1,porosity,314.4364701932836,294.11755304025763,300
6511,1,no_anomaly,46.33063112717995,22.858106114393635,100
6511,1,lack_of_penetration,511.17732472291317,606.5620286212227,600
6511,1,cracking,1088.541605608304,1156.182486350538,800
6511,1,porosity,375.32672620146343,339.031372859972,300
6512,1,no_anomaly,29.481225416866465,12.541692240249528,100
6512,1,lack_of_penetration,790.4737172154138,847.2132606957008,600
6512,1,cracking,792.1640118859442,888.7015688922991,800
6512,1,porosity,389.87766130279147,358.29300069323494,300
6513,1,no_anomaly,45.611911149481834,23.264793530889467,100
6513,1,lack_of_penetration,513.0935960976035,610.6530085011486,600
6513,1,cracking,921.5329769968814,985.2754389500808,800
6513,1,porosity,355.4371703165387,334.4794733335267,300
6514,1,no_anomaly,33.9324629325034,10.096526708118084,100
6514,1,lack_of_penetration,560.0785280647893,640.4399929975744,600
6514,1,cracking,901.1796695336176,995.6783200640743,800
6514,1,porosity,329.3857489889982,311.74561608379554,300
6515,1,no_anomaly,40.24517770188061,17.943431931121324,100
6515,1,lack_of_penetration,675.0705092984832,771.4292524579733,600
6515,1,cracking,1042.9435702177484,1132.3044500141666,800
6515,1,porosity,401.23009391229937,334.7507956839628,300
6516,1,no_anomaly,27.0199919371183,12.267056372913235,100
6516,1,lack_of_penetration,597.2767285199001,678.99246034094,600
6516,1,cracking,815.662313698265,900.4325279948628,800
6516,1,porosity,354.4048427866462,347.95279697944744,300
6517,1,no_anomaly,26.783867785424786,11.323586171137517,100
6517,1,lack_of_penetration,528.2299023450176,617.690551861148,600
6517,1,cracking,817.881705552794,897.411625672037,800
6517,1,porosity,350.0212257869524,344.59609489277284,300
6518,1,no_anomaly,26.789784215693047,13.909681609733973,100
6518,1,lack_of_penetration,537.1229176252449,623.3607024369861,600
6518,1,cracking,793.3714426055684,871.8549505137221,800
6518,1,porosity,352.6749697344169,318.80896947252995,300
6519,1,no_anomaly,26.789784215693047,13.909681609733973,100
6519,1,lack_of_penetration,537.1229176252449,623.3607024369861,600
6519,1,cracking,793.3714426055684,871.8549505137221,800
6519,1,porosity,352.6749697344169,318.80896947252995,300
6520,1,no_anomaly,53.914799062376005,22.188756087069557,100
6520,1,lack_of_penetration,642.1448549746908,713.81045551491,600
6520,1,cracking,829.6674031962312,921.9516714212714,800
6520,1,porosity,408.50362346485304,382.72731400389256,300
6521,1,no_anomaly,40.710962480224644,12.893975705828733,100
6521,1,lack_of_penetration,537.9590352445832,633.704995271797,600
6521,1,cracking,1030.9651969537554,1093.92219194364,800
6521,1,porosity,365.3823274775476,320.9937824903273,300
6522,1,no_anomaly,18.061736588083456,10.456983482605382,100
6522,1,lack_of_penetration,540.9028665078292,631.3977799878612,600
6522,1,cracking,863.0923995486173,955.0563780627688,800
6522,1,porosity,389.7834995453437,371.90868910511915,300
6523,1,no_anomaly,34.76407429246318,11.531371691304198,100
6523,1,lack_of_penetration,708.7598932387164,788.6424035534125,600
6523,1,cracking,1004.4219029541342,1092.7632280827263,800
6523,1,porosity,446.05192178322545,365.993916280066,300
6524,1,no_anomaly,35.55307792097182,18.60536128478801,100
6524,1,lack_of_penetration,596.8513452853374,690.9764955245586,600
6524,1,cracking,822.6602830079732,909.3614105720164,800
6524,1,porosity,321.10653275120734,305.37409764658895,300
6525,1,no_anomaly,29.946773513239066,15.466685312008138,100
6525,1,lack_of_penetration,710.5738374024895,784.7301268523091,600
6525,1,cracking,875.7035772014308,967.572208681223,800
6525,1,porosity,366.34430299145527,345.931016880747,300
6526,1,no_anomaly,53.5516838102608,19.040493021253013,100
6526,1,lack_of_penetration,644.7753509524031,736.7096893895838,600
6526,1,cracking,815.3106146767217,909.84758807155,800
6526,1,porosity,364.6572130159283,337.27214624155386,300
6527,1,no_anomaly,27.32772154236894,11.251298080108555,100
6527,1,lack_of_penetration,685.0147093374135,756.4277171336712,600
6527,1,cracking,946.4568769679856,1035.6304647247505,800
6527,1,porosity,385.2682711750368,354.64166720814706,300
6528,1,no_anomaly,38.10475364162268,20.149325336836505,100
6528,1,lack_of_penetration,604.5344060483001,699.9984695835925,600
6528,1,cracking,729.759248513041,812.3578684680981,800
6528,1,porosity,383.845029735037,353.51286323586976,300
6529,1,no_anomaly,28.75909444899407,17.631259388716625,100
6529,1,lack_of_penetration,718.4109235931854,811.5777875699388,600
6529,1,cracking,745.1057198727083,813.4764780125778,800
6529,1,porosity,388.99948907391104,360.69187130888974,300
6530,1,no_anomaly,38.736772411656716,12.293736831816885,100
6530,1,lack_of_penetration,608.9663697910261,669.1978526288236,600
6530,1,cracking,1203.2823383501768,1290.5677234624281,800
6530,1,porosity,346.247656415782,331.49709916424825,300
6531,1,no_anomaly,37.35178706797122,16.808303944470445,100
6531,1,lack_of_penetration,530.5678522343765,614.7746639623273,600
6531,1,cracking,854.9299528799245,910.6156868702626,800
6531,1,porosity,295.0793931873051,272.8100951172984,300
6532,1,no_anomaly,32.17790849291556,20.322279899961128,100
6532,1,lack_of_penetration,643.4666170751611,713.3660887891662,600
6532,1,cracking,865.3469850664251,959.488160949442,800
6532,1,porosity,426.7233803707527,399.7146994371998,300
6533,1,no_anomaly,43.65500019721854,13.094990366202431,100
6533,1,lack_of_penetration,562.1626319456038,658.4679473401592,600
6533,1,cracking,837.4624026750326,910.446891191922,800
6533,1,porosity,292.5567772968787,283.90301536246443,300
6534,1,no_anomaly,36.102858561758595,20.188157790118844,100
6534,1,lack_of_penetration,610.4143691445448,702.5591540726175,600
6534,1,cracking,859.5197102686,941.1826716259925,800
6534,1,porosity,285.76405265442247,276.82648517219695,300
6535,1,no_anomaly,17.19477884999943,10.4774291759298,100
6535,1,lack_of_penetration,600.1014966383735,695.1084889548406,600
6535,1,cracking,840.4839582389258,932.3321606639158,800
6535,1,porosity,293.65354609982614,273.0129075544382,300
6536,1,no_anomaly,57.73299789605624,19.863968804044283,100
6536,1,lack_of_penetration,711.9812453576143,807.0705654244962,600
6536,1,cracking,972.9721505002826,1061.8795654349876,800
6536,1,porosity,419.7757242741852,401.1420747866615,300
6537,1,no_anomaly,21.871265506869726,12.182243253955217,100
6537,1,lack_of_penetration,633.5135048408957,689.879832799407,600
