iteration,chain,true_state_scenario,cost_model,cost_manual,lowest_cost
7430,2,cracking,86.40699720847985,60,60.0
7430,2,porosity,67.19487253206233,40,40.0
7431,2,no_anomaly,0.9897381701128527,10,0.9897381701128527
7431,2,lack_of_penetration,113.07470763497969,110,110.0
7431,2,cracking,76.98378729076988,60,60.0
7431,2,porosity,59.87566606115861,40,40.0
7432,2,no_anomaly,1.010427030524541,10,1.010427030524541
7432,2,lack_of_penetration,138.14286451812592,110,110.0
7432,2,cracking,142.44902753942387,60,60.0
7432,2,porosity,69.73256449642867,40,40.0
7433,2,no_anomaly,0.6804859612770786,10,0.6804859612770786
7433,2,lack_of_penetration,136.78342089647253,110,110.0
7433,2,cracking,99.299914694471,60,60.0
7433,2,porosity,53.627641043747374,40,40.0
7434,2,no_anomaly,1.456664141103552,10,1.456664141103552
7434,2,lack_of_penetration,110.82285821471916,110,110.0
7434,2,cracking,125.63794371489021,60,60.0
7434,2,porosity,77.61887584542447,40,40.0
7435,2,no_anomaly,1.1044772745869746,10,1.1044772745869746
7435,2,lack_of_penetration,155.18828654619858,110,110.0
7435,2,cracking,133.02879361860988,60,60.0
7435,2,porosity,55.647705035756644,40,40.0
7436,2,no_anomaly,1.327654280820354,10,1.327654280820354
7436,2,lack_of_penetration,154.2929104665568,110,110.0
7436,2,cracking,102.16694101592405,60,60.0
7436,2,porosity,60.8069539960899,40,40.0
7437,2,no_anomaly,0.5250841570135212,10,0.5250841570135212
7437,2,lack_of_penetration,116.83247022585212,110,110.0
7437,2,cracking,96.74596552110235,60,60.0
7437,2,porosity,63.6646207657924,40,40.0
7438,2,no_anomaly,0.6667042825771596,10,0.6667042825771596
7438,2,lack_of_penetration,115.68983031594736,110,110.0
7438,2,cracking,112.02350143546208,60,60.0
7438,2,porosity,58.52312929364003,40,40.0
7439,2,no_anomaly,1.734395251561427,10,1.734395251561427
7439,2,lack_of_penetration,122.83690782448534,110,110.0
7439,2,cracking,69.84774100058692,60,60.0
7439,2,porosity,66.08034153519273,40,40.0
7440,2,no_anomaly,0.469010647037329,10,0.469010647037329
7440,2,lack_of_penetration,114.25132347406458,110,110.0
7440,2,cracking,140.6037907996551,60,60.0
7440,2,porosity,66.60342686087154,40,40.0
7441,2,no_anomaly,0.5078998852339411,10,0.5078998852339411
7441,2,lack_of_penetration,127.45243368048213,110,110.0
7441,2,cracking,98.2287627810586,60,60.0
7441,2,porosity,52.88408701029907,40,40.0
7442,2,no_anomaly,1.0491859196223485,10,1.0491859196223485
7442,2,lack_of_penetration,119.60546569900794,110,110.0
7442,2,cracking,80.02514623644429,60,60.0
7442,2,porosity,75.6488749893877,40,40.0
7443,2,no_anomaly,0.7101692320503283,10,0.7101692320503283
7443,2,lack_of_penetration,128.90159097634148,110,110.0
7443,2,cracking,102.44464423760539,60,60.0
7443,2,porosity,53.215255286747464,40,40.0
7444,2,no_anomaly,1.371015343938714,10,1.371015343938714
7444,2,lack_of_penetration,110.17586141541227,110,110.0
7444,2,cracking,83.39112455472633,60,60.0
7444,2,porosity,84.12987760463004,40,40.0
7445,2,no_anomaly,0.6638178534727757,10,0.6638178534727757
7445,2,lack_of_penetration,167.50699898083636,110,110.0
7445,2,cracking,99.82694243094507,60,60.0
7445,2,porosity,52.976792379847666,40,40.0
7446,2,no_anomaly,0.5846806544307204,10,0.5846806544307204
7446,2,lack_of_penetration,148.92997587863914,110,110.0
7446,2,cracking,94.82097922264052,60,60.0
7446,2,porosity,52.8388162531231,40,40.0
7447,2,no_anomaly,1.2479203000425854,10,1.2479203000425854
7447,2,lack_of_penetration,110.75409277781979,110,110.0
7447,2,cracking,93.38466122808578,60,60.0
7447,2,porosity,49.67978813316397,40,40.0
7448,2,no_anomaly,1.2884768930161572,10,1.2884768930161572
7448,2,lack_of_penetration,133.2802790379456,110,110.0
7448,2,cracking,78.64361152999152,60,60.0
7448,2,porosity,64.13191382573902,40,40.0
7449,2,no_anomaly,1.5231829960203713,10,1.5231829960203713
7449,2,lack_of_penetration,121.34329986812998,110,110.0
7449,2,cracking,98.84631565807072,60,60.0
7449,2,porosity,72.3215158419484,40,40.0
7450,2,no_anomaly,0.622217168136906,10,0.622217168136906
7450,2,lack_of_penetration,126.22518337371949,110,110.0
7450,2,cracking,77.34269741595239,60,60.0
7450,2,porosity,60.729243295803904,40,40.0
7451,2,no_anomaly,0.8176879486847299,10,0.8176879486847299
7451,2,lack_of_penetration,114.74553772602044,110,110.0
7451,2,cracking,75.4481782011525,60,60.0
7451,2,porosity,50.94095653835672,40,40.0
7452,2,no_anomaly,1.064379966907183,10,1.064379966907183
7452,2,lack_of_penetration,116.91553645833588,110,110.0
7452,2,cracking,88.71095896499807,60,60.0
7452,2,porosity,57.09155782928896,40,40.0
7453,2,no_anomaly,0.996858889457144,10,0.996858889457144
7453,2,lack_of_penetration,128.22988952441247,110,110.0
7453,2,cracking,100.42887496657099,60,60.0
7453,2,porosity,69.90650394371308,40,40.0
7454,2,no_anomaly,0.8626112624366944,10,0.8626112624366944
7454,2,lack_of_penetration,131.17878701971503,110,110.0
7454,2,cracking,91.8817904530384,60,60.0
7454,2,porosity,67.38137863864117,40,40.0
7455,2,no_anomaly,1.0558688136584393,10,1.0558688136584393
7455,2,lack_of_penetration,123.15207441674589,110,110.0
7455,2,cracking,95.26404697393451,60,60.0
7455,2,porosity,65.53274113888949,40,40.0
7456,2,no_anomaly,0.8092728064619348,10,0.8092728064619348
7456,2,lack_of_penetration,122.24058024058378,110,110.0
7456,2,cracking,89.61956422055945,60,60.0
7456,2,porosity,59.48212746484628,40,40.0
7457,2,no_anomaly,1.12098675452319,10,1.12098675452319
7457,2,lack_of_penetration,119.46553671048373,110,110.0
7457,2,cracking,100.44407340339845,60,60.0
7457,2,porosity,73.0237278426351,40,40.0
7458,2,no_anomaly,1.0884723869548063,10,1.0884723869548063
7458,2,lack_of_penetration,132.37469662582032,110,110.0
7458,2,cracking,106.5171286430235,60,60.0
7458,2,porosity,66.38285878372639,40,40.0
7459,2,no_anomaly,1.1577601541669968,10,1.1577601541669968
7459,2,lack_of_penetration,116.55235941899709,110,110.0
7459,2,cracking,102.50667760457304,60,60.0
7459,2,porosity,59.5583911000995,40,40.0
7460,2,no_anomaly,0.8502881216809088,10,0.8502881216809088
7460,2,lack_of_penetration,133.66895171656452,110,110.0
7460,2,cracking,105.92333901510364,60,60.0
7460,2,porosity,61.060504952854444,40,40.0
7461,2,no_anomaly,1.3048800049705411,10,1.3048800049705411
7461,2,lack_of_penetration,111.90246732726447,110,110.0
7461,2,cracking,78.12841745460256,60,60.0
7461,2,porosity,57.301641827296464,40,40.0
7462,2,no_anomaly,0.6228971584822784,10,0.6228971584822784
7462,2,lack_of_penetration,152.70024043945855,110,110.0
7462,2,cracking,139.24607114974242,60,60.0
7462,2,porosity,77.12561465542882,40,40.0
7463,2,no_anomaly,1.2407140010060314,10,1.2407140010060314
7463,2,lack_of_penetration,111.18970434743638,110,110.0
7463,2,cracking,78.16004326651513,60,60.0
7463,2,porosity,54.25661651146794,40,40.0
7464,2,no_anomaly,0.5059611137117814,10,0.5059611137117814
7464,2,lack_of_penetration,110.37505003815579,110,110.0
7464,2,cracking,76.14513840327308,60,60.0
7464,2,porosity,61.802975165133006,40,40.0
7465,2,no_anomaly,0.5082460754344542,10,0.5082460754344542
7465,2,lack_of_penetration,113.56161986209048,110,110.0
7465,2,cracking,98.64671613988901,60,60.0
7465,2,porosity,62.47427819321016,40,40.0
7466,2,no_anomaly,0.6571054876665527,10,0.6571054876665527
7466,2,lack_of_penetration,114.02066328904262,110,110.0
7466,2,cracking,129.89825284300383,60,60.0
7466,2,porosity,55.82322430797835,40,40.0
7467,2,no_anomaly,0.8937297213404372,10,0.8937297213404372
7467,2,lack_of_penetration,115.62368175426138,110,110.0
7467,2,cracking,88.79849033455474,60,60.0
7467,2,porosity,72.71466229089407,40,40.0
7468,2,no_anomaly,1.3377861676268876,10,1.3377861676268876
7468,2,lack_of_penetration,139.51335441791997,110,110.0
7468,2,cracking,128.23636598792243,60,60.0
7468,2,porosity,61.63386907480297,40,40.0
7469,2,no_anomaly,0.8367562152957531,10,0.8367562152957531
7469,2,lack_of_penetration,126.98071526660587,110,110.0
7469,2,cracking,173.676197995715,60,60.0
7469,2,porosity,53.84706088094116,40,40.0
7470,2,no_anomaly,0.9710029154271715,10,0.9710029154271715
7470,2,lack_of_penetration,118.68107328683004,110,110.0
7470,2,cracking,126.22071852135923,60,60.0
7470,2,porosity,63.310742347679565,40,40.0
7471,2,no_anomaly,1.0049456317262084,10,1.0049456317262084
7471,2,lack_of_penetration,134.50858132539645,110,110.0
7471,2,cracking,70.50678778962583,60,60.0
7471,2,porosity,65.20207758778702,40,40.0
7472,2,no_anomaly,0.9764543636664591,10,0.9764543636664591
7472,2,lack_of_penetration,110.82635456711175,110,110.0
7472,2,cracking,156.4167097622555,60,60.0
7472,2,porosity,68.31481750134535,40,40.0
7473,2,no_anomaly,0.9154338664939166,10,0.9154338664939166
7473,2,lack_of_penetration,111.80367111166738,110,110.0
7473,2,cracking,69.120815924515,60,60.0
7473,2,porosity,61.64877004849295,40,40.0
7474,2,no_anomaly,2.0995679172502135,10,2.0995679172502135
7474,2,lack_of_penetration,110.16900744075988,110,110.0
7474,2,cracking,111.66275335421534,60,60.0
7474,2,porosity,60.85935309403057,40,40.0
7475,2,no_anomaly,0.5824171346004248,10,0.5824171346004248
7475,2,lack_of_penetration,115.22971107326367,110,110.0
7475,2,cracking,96.0330111650894,60,60.0
7475,2,porosity,58.42593343189178,40,40.0
7476,2,no_anomaly,0.7492439430136655,10,0.7492439430136655
7476,2,lack_of_penetration,142.37136014166285,110,110.0
7476,2,cracking,78.47802442862591,60,60.0
7476,2,porosity,54.61443528231888,40,40.0
7477,2,no_anomaly,0.6300595095632289,10,0.6300595095632289
7477,2,lack_of_penetration,114.78287278190261,110,110.0
7477,2,cracking,146.3156255163696,60,60.0
7477,2,porosity,88.61226732374375,40,40.0
7478,2,no_anomaly,0.5848342733556322,10,0.5848342733556322
7478,2,lack_of_penetration,156.45775871549256,110,110.0
7478,2,cracking,67.26769563640364,60,60.0
7478,2,porosity,66.29674571554952,40,40.0
7479,2,no_anomaly,0.7171670323794777,10,0.7171670323794777
7479,2,lack_of_penetration,115.68003716971147,110,110.0
7479,2,cracking,69.97945377113362,60,60.0
7479,2,porosity,61.49867360694163,40,40.0
7480,2,no_anomaly,0.6871691779173461,10,0.6871691779173461
7480,2,lack_of_penetration,114.22066934229981,110,110.0
7480,2,cracking,97.12441532938473,60,60.0
7480,2,porosity,56.01986309047216,40,40.0
7481,2,no_anomaly,0.7340349529380008,10,0.7340349529380008
7481,2,lack_of_penetration,115.34909089357734,110,110.0
7481,2,cracking,98.10487239236585,60,60.0
7481,2,porosity,59.4701624491357,40,40.0
7482,2,no_anomaly,0.6010006585085914,10,0.6010006585085914
7482,2,lack_of_penetration,119.41486732571651,110,110.0
7482,2,cracking,108.20923262415533,60,60.0
7482,2,porosity,61.94649666880399,40,40.0
7483,2,no_anomaly,1.1825299814878187,10,1.1825299814878187
7483,2,lack_of_penetration,129.53077202922827,110,110.0
7483,2,cracking,124.937753592458,60,60.0
7483,2,porosity,64.36422613361836,40,40.0
7484,2,no_anomaly,0.8844511367308971,10,0.8844511367308971
7484,2,lack_of_penetration,113.7010355590716,110,110.0
7484,2,cracking,110.27655053145362,60,60.0
7484,2,porosity,59.358736228808304,40,40.0
7485,2,no_anomaly,1.2652631722738172,10,1.2652631722738172
7485,2,lack_of_penetration,130.83315502189126,110,110.0
7485,2,cracking,93.78770728599423,60,60.0
7485,2,porosity,62.37879662063473,40,40.0
7486,2,no_anomaly,0.7386004390633616,10,0.7386004390633616
7486,2,lack_of_penetration,114.63120831904223,110,110.0
7486,2,cracking,95.66391097405273,60,60.0
7486,2,porosity,80.94616106216306,40,40.0
7487,2,no_anomaly,1.228609422754915,10,1.228609422754915
7487,2,lack_of_penetration,136.13663304946607,110,110.0
7487,2,cracking,80.85611849480428,60,60.0
7487,2,porosity,63.921310943952264,40,40.0
7488,2,no_anomaly,0.7912354587224524,10,0.7912354587224524
7488,2,lack_of_penetration,116.64506258063813,110,110.0
7488,2,cracking,132.46337590743943,60,60.0
7488,2,porosity,57.44649327149707,40,40.0
7489,2,no_anomaly,1.2370070104885533,10,1.2370070104885533
7489,2,lack_of_penetration,135.53050932238088,110,110.0
7489,2,cracking,79.55864812364958,60,60.0
7489,2,porosity,78.53708494485751,40,40.0
7490,2,no_anomaly,0.7919821801932903,10,0.7919821801932903
7490,2,lack_of_penetration,120.04180092015096,110,110.0
7490,2,cracking,137.30112976437928,60,60.0
7490,2,porosity,55.6290881570512,40,40.0
7491,2,no_anomaly,1.223042076720967,10,1.223042076720967
7491,2,lack_of_penetration,135.13238252149924,110,110.0
7491,2,cracking,70.88343300132274,60,60.0
7491,2,porosity,79.65962032052039,40,40.0
7492,2,no_anomaly,0.8006131120557525,10,0.8006131120557525
7492,2,lack_of_penetration,115.47186647134616,110,110.0
7492,2,cracking,84.07565254486272,60,60.0
7492,2,porosity,56.75256904816982,40,40.0
7493,2,no_anomaly,1.4920908673452626,10,1.4920908673452626
7493,2,lack_of_penetration,125.14560958784783,110,110.0
7493,2,cracking,113.62491066077965,60,60.0
7493,2,porosity,67.22719728069052,40,40.0
7494,2,no_anomaly,0.6016141246549278,10,0.6016141246549278
7494,2,lack_of_penetration,125.54044651148166,110,110.0
7494,2,cracking,78.4491365117466,60,60.0
7494,2,porosity,65.68543177236998,40,40.0
7495,2,no_anomaly,1.0892449281391448,10,1.0892449281391448
7495,2,lack_of_penetration,121.15225496263413,110,110.0
7495,2,cracking,70.31766499277897,60,60.0
7495,2,porosity,69.31841874952701,40,40.0
7496,2,no_anomaly,0.9065222793413308,10,0.9065222793413308
7496,2,lack_of_penetration,121.66797633191695,110,110.0
7496,2,cracking,70.17840492452055,60,60.0
7496,2,porosity,64.60181197836332,40,40.0
7497,2,no_anomaly,0.8662453169094853,10,0.8662453169094853
7497,2,lack_of_penetration,119.14642042610625,110,110.0
7497,2,cracking,80.03889172114367,60,60.0
7497,2,porosity,60.17306510704279,40,40.0
7498,2,no_anomaly,1.15187667931534,10,1.15187667931534
7498,2,lack_of_penetration,123.11966532223028,110,110.0
7498,2,cracking,132.97297980744295,60,60.0
7498,2,porosity,74.32060733767466,40,40.0
7499,2,no_anomaly,1.1335131364786533,10,1.1335131364786533
7499,2,lack_of_penetration,125.74523884780947,110,110.0
7499,2,cracking,91.66256580111659,60,60.0
7499,2,porosity,72.32736689415717,40,40.0
7500,2,no_anomaly,1.311338367742264,10,1.311338367742264
7500,2,lack_of_penetration,141.6465508719956,110,110.0
7500,2,cracking,92.44871574694909,60,60.0
7500,2,porosity,66.94875769961905,40,40.0
5001,3,no_anomaly,0.6892106337202031,10,0.6892106337202031
5001,3,lack_of_penetration,121.46523827631673,110,110.0
5001,3,cracking,125.2404777433112,60,60.0
5001,3,porosity,56.98347381897906,40,40.0
5002,3,no_anomaly,1.2534084774055143,10,1.2534084774055143
5002,3,lack_of_penetration,124.22853843657465,110,110.0
5002,3,cracking,85.57980943013415,60,60.0
5002,3,porosity,75.42193829818461,40,40.0
5003,3,no_anomaly,0.6786088101906307,10,0.6786088101906307
5003,3,lack_of_penetration,121.39762081163751,110,110.0
5003,3,cracking,125.1423360502813,60,60.0
5003,3,porosity,56.35974442248472,40,40.0
5004,3,no_anomaly,0.8141768493375956,10,0.8141768493375956
5004,3,lack_of_penetration,121.28507618886249,110,110.0
5004,3,cracking,82.99038486200499,60,60.0
5004,3,porosity,82.24553668710766,40,40.0
5005,3,no_anomaly,1.55688743208384,10,1.55688743208384
5005,3,lack_of_penetration,119.20034970560842,110,110.0
5005,3,cracking,149.2006083544815,60,60.0
5005,3,porosity,67.3123868423894,40,40.0
5006,3,no_anomaly,0.8470512933042518,10,0.8470512933042518
5006,3,lack_of_penetration,113.86966779815774,110,110.0
5006,3,cracking,101.2287186538421,60,60.0
5006,3,porosity,71.73489012428841,40,40.0
5007,3,no_anomaly,0.866148763621154,10,0.866148763621154
5007,3,lack_of_penetration,159.24127382061812,110,110.0
5007,3,cracking,78.21710854584568,60,60.0
5007,3,porosity,66.69795109708218,40,40.0
5008,3,no_anomaly,0.5416852902751756,10,0.5416852902751756
5008,3,lack_of_penetration,111.50623496772953,110,110.0
5008,3,cracking,91.40413983529197,60,60.0
5008,3,porosity,69.10813940841541,40,40.0
5009,3,no_anomaly,0.7261573632533502,10,0.7261573632533502
5009,3,lack_of_penetration,116.69612260737422,110,110.0
5009,3,cracking,121.95756462715406,60,60.0
5009,3,porosity,67.08523031356991,40,40.0
5010,3,no_anomaly,1.2367350245689024,10,1.2367350245689024
5010,3,lack_of_penetration,118.05702825063833,110,110.0
5010,3,cracking,77.85292775200547,60,60.0
5010,3,porosity,65.92908574750666,40,40.0
5011,3,no_anomaly,0.6038402362761064,10,0.6038402362761064
5011,3,lack_of_penetration,114.65402853413879,110,110.0
5011,3,cracking,75.47055274716223,60,60.0
5011,3,porosity,68.93282490596977,40,40.0
5012,3,no_anomaly,1.2645710662155274,10,1.2645710662155274
5012,3,lack_of_penetration,149.89825351967463,110,110.0
5012,3,cracking,158.52705419884072,60,60.0
5012,3,porosity,62.06838299929627,40,40.0
5013,3,no_anomaly,0.7452506860031427,10,0.7452506860031427
5013,3,lack_of_penetration,110.18301899064808,110,110.0
5013,3,cracking,72.38954649253708,60,60.0
5013,3,porosity,75.80467902815387,40,40.0
5014,3,no_anomaly,1.3745548535527785,10,1.3745548535527785
5014,3,lack_of_penetration,136.21657916450124,110,110.0
5014,3,cracking,63.48981930288771,60,60.0
5014,3,porosity,59.16923229114796,40,40.0
5015,3,no_anomaly,0.724593308516065,10,0.724593308516065
5015,3,lack_of_penetration,113.54807344878294,110,110.0
5015,3,cracking,78.35804829899291,60,60.0
5015,3,porosity,77.19306778064733,40,40.0
5016,3,no_anomaly,1.1590176894489923,10,1.1590176894489923
5016,3,lack_of_penetration,124.41363059499541,110,110.0
5016,3,cracking,135.0467687389507,60,60.0
5016,3,porosity,60.95938574905508,40,40.0
5017,3,no_anomaly,0.7690232300715993,10,0.7690232300715993
5017,3,lack_of_penetration,110.97590301374575,110,110.0
5017,3,cracking,70.7652618293809,60,60.0
5017,3,porosity,71.80174589186214,40,40.0
5018,3,no_anomaly,1.2287552829630977,10,1.2287552829630977
5018,3,lack_of_penetration,126.46414732391982,110,110.0
5018,3,cracking,175.87216962765638,60,60.0
5018,3,porosity,60.193504989374524,40,40.0
5019,3,no_anomaly,0.762733965664556,10,0.762733965664556
5019,3,lack_of_penetration,116.01307894356123,110,110.0
5019,3,cracking,67.32098015926545,60,60.0
5019,3,porosity,72.61496376923539,40,40.0
5020,3,no_anomaly,1.536341349334528,10,1.536341349334528
5020,3,lack_of_penetration,111.84508990299864,110,110.0
5020,3,cracking,113.96507491647576,60,60.0
5020,3,porosity,58.59363281951832,40,40.0
5021,3,no_anomaly,0.7410159373180203,10,0.7410159373180203
5021,3,lack_of_penetration,138.18956310666348,110,110.0
5021,3,cracking,107.31998335507437,60,60.0
5021,3,porosity,67.49174996664925,40,40.0
5022,3,no_anomaly,0.9898852723644735,10,0.9898852723644735
5022,3,lack_of_penetration,118.1960744750227,110,110.0
5022,3,cracking,89.79283230004401,60,60.0
5022,3,porosity,53.911398123525736,40,40.0
5023,3,no_anomaly,0.7592930199711434,10,0.7592930199711434
5023,3,lack_of_penetration,114.61407376094299,110,110.0
5023,3,cracking,92.60446007139579,60,60.0
5023,3,porosity,51.64985899110631,40,40.0
5024,3,no_anomaly,1.3630235045725003,10,1.3630235045725003
5024,3,lack_of_penetration,142.42466562745915,110,110.0
5024,3,cracking,112.11498112446246,60,60.0
5024,3,porosity,71.98066097321706,40,40.0
5025,3,no_anomaly,0.698162565157705,10,0.698162565157705
5025,3,lack_of_penetration,114.45979161023676,110,110.0
5025,3,cracking,91.75166560868,60,60.0
5025,3,porosity,57.997148160226914,40,40.0
5026,3,no_anomaly,1.2434549602064326,10,1.2434549602064326
5026,3,lack_of_penetration,142.0803095118692,110,110.0
5026,3,cracking,89.18248394423553,60,60.0
5026,3,porosity,74.80615815661105,40,40.0
5027,3,no_anomaly,0.6911367599935325,10,0.6911367599935325
5027,3,lack_of_penetration,114.44147460064801,110,110.0
5027,3,cracking,118.03191835509874,60,60.0
5027,3,porosity,58.58548627879941,40,40.0
5028,3,no_anomaly,0.6939370080059792,10,0.6939370080059792
5028,3,lack_of_penetration,110.81856786666243,110,110.0
5028,3,cracking,76.03367185449478,60,60.0
5028,3,porosity,71.64698712686557,40,40.0
5029,3,no_anomaly,1.361352189059557,10,1.361352189059557
5029,3,lack_of_penetration,110.93402481543393,110,110.0
5029,3,cracking,84.53513733059103,60,60.0
5029,3,porosity,70.34072808357183,40,40.0
5030,3,no_anomaly,0.5531663012350141,10,0.5531663012350141
5030,3,lack_of_penetration,115.77133832358219,110,110.0
5030,3,cracking,123.7381791078394,60,60.0
5030,3,porosity,65.57813036889436,40,40.0
5031,3,no_anomaly,1.3112845975945986,10,1.3112845975945986
5031,3,lack_of_penetration,122.9744040364626,110,110.0
5031,3,cracking,98.65810116310837,60,60.0
5031,3,porosity,72.89723266134297,40,40.0
5032,3,no_anomaly,0.6871537953226392,10,0.6871537953226392
5032,3,lack_of_penetration,114.696335517158,110,110.0
5032,3,cracking,105.36995012722323,60,60.0
5032,3,porosity,62.35690054660368,40,40.0
5033,3,no_anomaly,1.3182678251460633,10,1.3182678251460633
5033,3,lack_of_penetration,141.37943704876886,110,110.0
5033,3,cracking,98.80330660686556,60,60.0
5033,3,porosity,67.48070192726212,40,40.0
5034,3,no_anomaly,1.1348506526545732,10,1.1348506526545732
5034,3,lack_of_penetration,129.32998301277763,110,110.0
5034,3,cracking,79.53310530820258,60,60.0
5034,3,porosity,53.64067529858331,40,40.0
5035,3,no_anomaly,0.8195046704930231,10,0.8195046704930231
5035,3,lack_of_penetration,110.72363833495736,110,110.0
5035,3,cracking,137.21510409776045,60,60.0
5035,3,porosity,82.69188375091579,40,40.0
5036,3,no_anomaly,1.164922893375131,10,1.164922893375131
5036,3,lack_of_penetration,120.69318076887178,110,110.0
5036,3,cracking,93.71638111376247,60,60.0
5036,3,porosity,63.32279467464291,40,40.0
5037,3,no_anomaly,0.8640730461141832,10,0.8640730461141832
5037,3,lack_of_penetration,121.16004499603203,110,110.0
5037,3,cracking,112.92658782513737,60,60.0
5037,3,porosity,66.37481694073915,40,40.0
5038,3,no_anomaly,1.1757591383488875,10,1.1757591383488875
5038,3,lack_of_penetration,113.43085491018908,110,110.0
5038,3,cracking,89.90982783884013,60,60.0
5038,3,porosity,60.0229917841081,40,40.0
5039,3,no_anomaly,0.5982905191709598,10,0.5982905191709598
5039,3,lack_of_penetration,121.1451291622898,110,110.0
5039,3,cracking,64.31947950156699,60,60.0
5039,3,porosity,68.5322368253851,40,40.0
5040,3,no_anomaly,1.1640731925348424,10,1.1640731925348424
5040,3,lack_of_penetration,133.49608384860716,110,110.0
5040,3,cracking,87.7119367241329,60,60.0
5040,3,porosity,70.08135184960767,40,40.0
5041,3,no_anomaly,0.9612561939378828,10,0.9612561939378828
5041,3,lack_of_penetration,117.55475422980675,110,110.0
5041,3,cracking,122.06671496866642,60,60.0
5041,3,porosity,60.88744702425049,40,40.0
5042,3,no_anomaly,1.0414608128405256,10,1.0414608128405256
5042,3,lack_of_penetration,122.49537840217369,110,110.0
5042,3,cracking,97.52472677796581,60,60.0
5042,3,porosity,69.50248279288067,40,40.0
5043,3,no_anomaly,0.5950670874473174,10,0.5950670874473174
5043,3,lack_of_penetration,118.77103437322324,110,110.0
5043,3,cracking,104.77575938619248,60,60.0
5043,3,porosity,72.63295147915069,40,40.0
5044,3,no_anomaly,1.3920043744679778,10,1.3920043744679778
5044,3,lack_of_penetration,129.96987517159255,110,110.0
5044,3,cracking,99.71042301215418,60,60.0
5044,3,porosity,60.41213846496885,40,40.0
5045,3,no_anomaly,0.39990777639869135,10,0.39990777639869135
5045,3,lack_of_penetration,110.23945606698105,110,110.0
5045,3,cracking,117.88735392861886,60,60.0
5045,3,porosity,70.8128054707619,40,40.0
5046,3,no_anomaly,0.4987584615291085,10,0.4987584615291085
5046,3,lack_of_penetration,110.68894858492249,110,110.0
5046,3,cracking,130.97874565993175,60,60.0
5046,3,porosity,73.85589859653444,40,40.0
5047,3,no_anomaly,1.695886885963116,10,1.695886885963116
5047,3,lack_of_penetration,158.58030416936933,110,110.0
5047,3,cracking,79.85278682198435,60,60.0
5047,3,porosity,56.53607557576882,40,40.0
5048,3,no_anomaly,0.6987646420440219,10,0.6987646420440219
5048,3,lack_of_penetration,112.84337198526289,110,110.0
5048,3,cracking,109.54254796416544,60,60.0
5048,3,porosity,62.92729071420871,40,40.0
5049,3,no_anomaly,0.6419607512183412,10,0.6419607512183412
5049,3,lack_of_penetration,113.51553362234249,110,110.0
5049,3,cracking,130.13786258883613,60,60.0
5049,3,porosity,57.684508893630024,40,40.0
5050,3,no_anomaly,0.5875840947392219,10,0.5875840947392219
5050,3,lack_of_penetration,120.46745797009957,110,110.0
5050,3,cracking,126.78928896296426,60,60.0
5050,3,porosity,55.03795549235379,40,40.0
5051,3,no_anomaly,1.3753574390262269,10,1.3753574390262269
5051,3,lack_of_penetration,117.61599254463437,110,110.0
5051,3,cracking,96.47733316870728,60,60.0
5051,3,porosity,57.31769963404196,40,40.0
5052,3,no_anomaly,0.82425289230733,10,0.82425289230733
5052,3,lack_of_penetration,111.86298265040509,110,110.0
5052,3,cracking,155.62722290021014,60,60.0
5052,3,porosity,68.23018132547196,40,40.0
5053,3,no_anomaly,0.9348479023640432,10,0.9348479023640432
5053,3,lack_of_penetration,112.58218243627036,110,110.0
5053,3,cracking,145.1652150376363,60,60.0
5053,3,porosity,73.71851048804236,40,40.0
5054,3,no_anomaly,0.7972327548669544,10,0.7972327548669544
5054,3,lack_of_penetration,145.58999265753488,110,110.0
5054,3,cracking,85.8681455496077,60,60.0
5054,3,porosity,70.08745479928234,40,40.0
5055,3,no_anomaly,1.2314012804534646,10,1.2314012804534646
5055,3,lack_of_penetration,116.28720225349022,110,110.0
5055,3,cracking,140.6973923426469,60,60.0
5055,3,porosity,72.11110767223246,40,40.0
5056,3,no_anomaly,0.8325884746437751,10,0.8325884746437751
5056,3,lack_of_penetration,113.19080965757597,110,110.0
5056,3,cracking,93.18184838603821,60,60.0
5056,3,porosity,68.78590903694237,40,40.0
5057,3,no_anomaly,0.8325884746437751,10,0.8325884746437751
5057,3,lack_of_penetration,113.19080965757597,110,110.0
5057,3,cracking,93.18184838603821,60,60.0
5057,3,porosity,68.78590903694237,40,40.0
5058,3,no_anomaly,1.1635347933573081,10,1.1635347933573081
5058,3,lack_of_penetration,143.4005145561046,110,110.0
5058,3,cracking,79.96782068864628,60,60.0
5058,3,porosity,64.35632947261769,40,40.0
5059,3,no_anomaly,0.46259544862465085,10,0.46259544862465085
5059,3,lack_of_penetration,127.33573535402034,110,110.0
5059,3,cracking,71.72430514867962,60,60.0
5059,3,porosity,60.48143862905594,40,40.0
5060,3,no_anomaly,0.49784029276554453,10,0.49784029276554453
5060,3,lack_of_penetration,121.90422217707571,110,110.0
5060,3,cracking,71.41285862359172,60,60.0
5060,3,porosity,57.87712371253038,40,40.0
5061,3,no_anomaly,1.6809759078206044,10,1.6809759078206044
5061,3,lack_of_penetration,126.19631022431352,110,110.0
5061,3,cracking,94.44299094383115,60,60.0
5061,3,porosity,76.74974658881436,40,40.0
5062,3,no_anomaly,0.5231533578100112,10,0.5231533578100112
5062,3,lack_of_penetration,118.82764073943261,110,110.0
5062,3,cracking,97.57397711636793,60,60.0
