iteration,chain,Pr(no anomaly | no anomaly),Pr(cracking | no anomaly),Pr(porosity | no anomaly),Pr(lack of penetration | no anomaly),Pr(no anomaly | cracking),Pr(cracking | cracking),Pr(porosity | cracking),Pr(lack of penetration | cracking),Pr(no anomaly | porosity),Pr(cracking | porosity),Pr(porosity | porosity),Pr(lack of penetration | porosity),Pr(no anomaly | lack of penetration),Pr(cracking | lack of penetration),Pr(porosity | lack of penetration),Pr(lack of penetration | lack of penetration)
7463,2,0.8736246262769803,0.04267841470090268,0.0524299010973099,0.031267057924806996,0.01259306225084809,0.9788469850809208,0.007098886735121724,0.0014610659331093512,0.18171550171183154,0.0026701732040381467,0.732252961446279,0.0833613636378513,0.002597997948127617,0.013852170345116604,0.0011617448788783333,0.9823880868278775
7464,2,0.9009684164003198,0.0081775481710106,0.08371932700803224,0.007134708420637459,0.04618144775057239,0.9025580319159612,0.01675873759418965,0.03450178273927673,0.29233797554127683,0.04408226956751714,0.648369557282285,0.015210197608921061,0.020466542314896162,0.016932695717679747,0.02933952858322908,0.933261233384195
7465,2,0.9149181182082488,0.017619550741507114,0.06583738201243383,0.001624949037810297,0.06096045763330568,0.9161870093720523,0.011676187471610016,0.011176345523031928,0.1944799569542528,0.025283341787750283,0.7678093805198176,0.012427320738179315,0.01885265153878855,0.025362895358494304,0.01039749410876877,0.9453869589939484
7466,2,0.881562405936765,0.014471470235687888,0.057589758613095926,0.04637636521445121,0.03273092856057206,0.9437504980434949,0.011515949075894441,0.012002624320038624,0.15443922793211215,0.015447573924654708,0.7387526169243961,0.09136058121883706,0.012717775406383362,0.002082333598562417,0.02095820989009764,0.9642416811049566
7467,2,0.9408597551656113,0.0032849937282127366,0.05487629526744209,0.0009789558387338637,0.0616258294051852,0.9096381623529238,0.01650565583370145,0.012230352408189482,0.18913214892137084,0.03239364949686091,0.751757159634881,0.026717041946887288,0.021660703063325282,0.005390354975165243,0.011996716891765838,0.9609522250697436
7468,2,0.9375850800967185,0.03484699621268191,0.013069741606554159,0.014498182084045408,0.048051343216979174,0.9039211245515113,0.003053198376029525,0.04497433385548,0.22207333451058076,0.0152275173921976,0.7305713604456595,0.0321277876515621,0.01117170476134998,0.047569410445537426,0.015347972480558403,0.9259109123125542
7469,2,0.9148460890834383,0.03636400990494939,0.02240740030805268,0.02638250070355963,0.04874674423852734,0.8853361669940933,0.02377122900858707,0.04214585975879226,0.13737019398359443,0.011431128901441615,0.8326300932410547,0.01856858387390914,0.007014764446043663,0.01435785764042783,0.012453254061011856,0.9661741238525167
7470,2,0.8981988332160428,0.020565672357866074,0.0808207937701283,0.0004147006559628297,0.07297976660990595,0.9236997042635049,0.0025174024643804236,0.0008031266622088307,0.2229667323098851,0.0023758552869401033,0.7224670515783412,0.052190360824833526,0.003993986469270169,0.0036326099719395386,0.020331882104491987,0.9720415214542983
7471,2,0.8922572158313935,0.046836671093302695,0.060114112072987315,0.000792001002316467,0.03500729379095368,0.9442969805024266,0.01909131231297112,0.001604413393648585,0.16789736167144534,0.09879155924095773,0.7172385645946365,0.016072514492960432,0.049191608818705296,0.04358802124658563,0.0019078414498379206,0.9053125284848711
7472,2,0.9097020140904315,0.00914024669685991,0.037891641196240576,0.04326609801646808,0.029747233739219805,0.9289639910099258,0.003634032230601917,0.03765474302025251,0.15827058527470303,0.001033021085345889,0.7598485808455686,0.08084781279438247,0.00022167338086745292,0.0032386142869994788,0.005710585650964579,0.9908291266811685
7473,2,0.8803071384984618,0.008179292988426866,0.10510263579182537,0.006410932721286011,0.04659013230649187,0.9215486976316675,0.014323031922857256,0.017538138138983417,0.15565658719375053,0.0019376245487118654,0.7579470392199764,0.08445874903756123,0.00026129637670585423,0.008650271576608259,0.07228808250521668,0.9188003495414692
7474,2,0.9042611492405161,0.054349567297867,0.03311096672583739,0.0082783167357795,0.04312547029523306,0.9269831192900777,0.013878084056872693,0.016013326357816493,0.17051239769172677,0.0003114670155865635,0.8206038209605996,0.00857231433208705,0.008914709137169336,0.0240325608091326,0.0012138484096899612,0.9658388816440081
7475,2,0.9274792016091753,0.018551822965490974,0.04013102777309481,0.013837947652238891,0.031546756144468904,0.9186854699836506,0.04408810991207622,0.0056796639598042375,0.10014553128683784,8.496702577218109e-5,0.8908233344043857,0.008946167283004347,0.0062395393000379,0.011931658786226278,0.019191643140670053,0.9626371587730658
7476,2,0.8565304357525846,0.026353689367354348,0.09485749755057661,0.022258377329484436,0.05564339854494168,0.9287405264342072,0.0008387509071600364,0.014777324113691037,0.13096986154471307,0.007295309541163486,0.7784754232577353,0.08325940565638812,0.0026051546220190068,0.02605237101413216,0.017320917093045677,0.9540215572708032
7477,2,0.9413121996448831,0.014216680371215065,0.04118274044480946,0.0032883795390923343,0.04214807941416994,0.9099354446227439,0.042390066628283214,0.005526409334802862,0.1390215299230011,0.005614284019215075,0.8317430759789409,0.023621110078842933,0.03538863257149265,0.010615153315301528,0.01115191009188134,0.9428443040213245
7478,2,0.8449717773853153,0.03347071511932631,0.11952970984224275,0.0020277976531156705,0.07127360650218507,0.9015515036332934,0.0016073284637354956,0.025567561400786087,0.11921135021531694,0.0436648681042472,0.7542350808502242,0.08288870083021171,0.005283050918633981,0.004895438907258735,0.01922956345581024,0.9705919467182971
7479,2,0.9153723581941057,0.010211527258903095,0.04573510494562191,0.028681009601369323,0.04992421656941788,0.9387780794077503,0.008675130675427713,0.0026225733474041224,0.15265205763008982,0.00810026307414542,0.8322441011200773,0.007003578175687419,0.04616885860155256,0.006240643739868447,0.016939202376906232,0.9306512952816728
7480,2,0.8853679453017768,0.04469590979612489,0.0695556737178845,0.0003804711842138042,0.03618957519085795,0.9342355141560592,0.007950776301898945,0.02162413435118382,0.15874375519611278,0.042487317052380943,0.715979960907396,0.08278896684411019,0.0030650307023193917,0.029918574831474663,0.0016140089294077325,0.9654023855367982
7481,2,0.9049048949537138,0.02403487828853546,0.05126915169825108,0.01979107505949962,0.03922521275958942,0.9329679709385615,0.01517537136956282,0.012631444932286184,0.16656553600841406,0.00632932201016257,0.8031391074491595,0.02396603453226387,0.0656845772671486,0.01051009834103093,0.015606046404084735,0.9081992779877357
7482,2,0.8931999243511451,0.03511839275149814,0.053880076256185995,0.01780160664117081,0.08114616148885417,0.9046433819886692,0.009754022364810246,0.004456434157666278,0.16443477858650377,0.08133405009908817,0.6855866509057142,0.06864452040869384,0.009659025492164741,0.01092229137065487,0.0390789332840486,0.9403397498531318
7483,2,0.9004129061978018,0.016136644558841173,0.0786137531907681,0.004836696052588851,0.09432081672625436,0.8832570781616814,0.01477082245833775,0.007651282653726499,0.1558959761529527,0.04258189284525291,0.6635869385154197,0.13793519248637465,0.008659331045073248,0.02345003591695929,0.020306874427067856,0.9475837586108996
7484,2,0.8782709090681926,0.0386612778773971,0.06982112760271264,0.013246685451697604,0.018978166999282606,0.9509479725573038,0.010260261309983199,0.019813599133430504,0.16754269528815105,0.00810048516957543,0.8206174450616881,0.003739374480585367,0.013178933013164555,0.010130680151959675,0.005794434324421029,0.9708959525104548
7485,2,0.899611337092662,0.01846992548238897,0.0735170749274009,0.008401662497548146,0.014919199795313247,0.968127746658717,0.01400628647538987,0.0029467670705799476,0.10769702368441271,0.05975060411606191,0.8217301369659922,0.010822235233533206,0.028117976469861215,0.012286903433436382,0.014498301852556694,0.9450968182441457
7486,2,0.9025050163088493,0.02588843071629914,0.05355431816337517,0.018052234811476442,0.09310126331452218,0.866025813052369,0.005345550938926805,0.035527372694181936,0.2297382167980948,0.00446682694589638,0.7493097967828003,0.0164851594732085,0.0011847046435008218,0.010409209004513892,0.01846275925785728,0.969943327094128
7487,2,0.8912239889417674,0.02890776489083363,0.07549520742128679,0.004373038746112168,0.013262360860976659,0.9703426081023899,0.011124910493061392,0.00527012054357201,0.10136092382413099,0.00780234094613931,0.7949241660365663,0.09591256919316338,0.006032266022000188,0.03204066928112927,0.023669389935281816,0.9382576747615887
7488,2,0.902344332693975,0.022971009973813336,0.06836410943702953,0.006320547895182216,0.06242164196779841,0.8913978448441919,0.037002527137905104,0.009177986050104558,0.18443933016050557,0.05051725052632807,0.7546398255878575,0.010403593725308857,0.02707068578343669,0.007890440096267328,0.017952913732505734,0.9470859603877902
7489,2,0.8815628629708,0.042138121774606525,0.030151232256555832,0.04614778299803768,0.09498012208907824,0.8795960454536831,0.023740454549061034,0.0016833779081776301,0.10498709839758563,0.015656747886067524,0.8719400519854918,0.00741610173085494,0.009432489276784459,0.022466764899988993,0.0025212848056553206,0.9655794610175712
7490,2,0.8263925892673701,0.0329028716087962,0.07690957343916065,0.06379496568467302,0.06106865032353153,0.9219440912158151,0.01062778322884947,0.006359475231803913,0.1828354116948647,0.04885588619150441,0.7340900372913729,0.034218664822257994,0.008859330889128368,0.005669730183273473,0.003969453487090771,0.9815014854405074
7491,2,0.9247451179548875,0.022070221653668613,0.051630742965897106,0.0015539174255468913,0.028003847232511928,0.9554537161553229,0.008891880905935531,0.007650555706229634,0.16574092779366598,0.0009424343452586278,0.7876474701158361,0.045669167745239214,0.03220023972589396,0.0053825829759833535,0.0001394220771967494,0.962277755220926
7492,2,0.8866552930081347,0.02409475605906478,0.05690374157721689,0.03234620935558363,0.03813465180168103,0.9178462222763702,0.027603682973814894,0.016415442948133796,0.15499398162138195,4.232174474586896e-5,0.822682701814074,0.022280994819798172,0.006746468474169713,0.0034823060399208345,0.06841190451977236,0.921359320966137
7493,2,0.873771058346146,0.03315938021479153,0.08984268187905413,0.0032268795600084443,0.037246274555474204,0.9550830795122637,0.0001654160288488892,0.00750522990341318,0.1163813129070978,0.007399289771038471,0.8643267976524135,0.011892599669450221,0.0096530994092311,0.04605218764039954,0.0021849592680492254,0.9421097536823202
7494,2,0.9274970775859742,0.02121769411599338,0.03192816788049683,0.0193570604175356,0.05085403649405704,0.8675224643295155,0.07395584639655138,0.007667652779876022,0.25566005051678753,0.032130963747017294,0.64559005539242,0.0666189303437752,0.021494838013130506,0.0035019203160499266,0.003068262528524488,0.9719349791422951
7495,2,0.8750664096807796,0.03180338606128867,0.09053365248454524,0.0025965517733864685,0.03482055312825581,0.9572333949209629,0.0007159798939694527,0.007230072056811809,0.10112771584263804,0.010483799202132969,0.866232684821994,0.022155800133235037,0.010045623437071752,0.009154881042184418,0.004655269073850124,0.9761442264468937
7496,2,0.9246144422673915,0.023334180804114178,0.042624635502151224,0.009426741426343033,0.03743407927463132,0.8890506543702933,0.04839912428521779,0.025116142069857683,0.2594527807548242,0.008738850467415226,0.7193214335461258,0.0124869352316348,0.005807543995757657,0.011174743798298593,0.027438299605237252,0.9555794126007064
7497,2,0.948500658769998,0.016762399535636407,0.026200256052708835,0.008536685641656772,0.022906817839289433,0.9546420479428434,0.0032405526789458937,0.019210581538921412,0.16366783794032358,0.021391189660266107,0.8056656391983518,0.009275333201058555,0.005187374434473982,0.030873899661787663,0.024432363564695598,0.9395063623390427
7498,2,0.921897863307475,0.010521679332507314,0.04606681765912993,0.02151363970088771,0.04320518926391743,0.929046177044275,0.021147668131488075,0.006600965560319527,0.17720248540831546,0.054944283415449345,0.7464826155341497,0.021370615642085422,0.006722694967167288,0.02525299346570034,0.02819607200761569,0.9398282395595167
7499,2,0.921897863307475,0.010521679332507314,0.04606681765912993,0.02151363970088771,0.04320518926391743,0.929046177044275,0.021147668131488075,0.006600965560319527,0.17720248540831546,0.054944283415449345,0.7464826155341497,0.021370615642085422,0.006722694967167288,0.02525299346570034,0.02819607200761569,0.9398282395595167
7500,2,0.9056106029525481,0.030896339893203263,0.05875783169210766,0.004735225462140891,0.014316151018338037,0.9550454666827035,0.00783406638431979,0.022804315914638607,0.10732707698823402,0.004922769311648225,0.8142451101317781,0.07350504356833965,0.030559104099206574,0.0013456831583497303,0.0005461068488308501,0.9675491058936129
5001,3,0.8956113392026323,0.04000992682861064,0.044962402515233715,0.019416331453523394,0.07555970766455973,0.9002149371083326,0.02124595960135037,0.0029793956257573306,0.10663806421101603,0.01609689413517221,0.8264641107178392,0.0508009309359726,0.021614882140969863,0.006891653270042163,0.007559707995517162,0.9639337565934708
5002,3,0.9017720838329248,0.016962158912167697,0.07229045503768151,0.008975302217225978,0.030954218138957757,0.884779190738003,0.08082874386547587,0.0034378472575633534,0.07635529631337526,0.002716925547731631,0.8804962771181356,0.04043150102075754,0.029155144176686316,0.0065313333303389344,0.016247274327204797,0.94806624816577
5003,3,0.915753280817316,0.025677928387606925,0.0451996040161674,0.013369186778909636,0.024368853607679188,0.9698313616359193,0.00026068597388914324,0.005539098782512353,0.279937158016811,0.04303268882560422,0.6395039087043376,0.03752624445324715,0.005806885481283847,0.027122680302671155,0.009965258827163741,0.9571051753888813
5004,3,0.8983173235926827,0.020461347062726953,0.07368839652929561,0.007532932815294768,0.0636137250034623,0.8832884328648668,0.050808143159033176,0.002289698972637755,0.06500595994433704,0.006776557059344618,0.8864017631846853,0.04181571981163301,0.022304006629773505,0.009154920649025648,0.02150503021187848,0.9470360425093224
5005,3,0.9363547882294457,0.009825742165251368,0.04738200395909264,0.006437465646210283,0.06128018525605878,0.898020326818627,0.01724596516119642,0.023453522764117718,0.03927283183693167,0.00447792596976374,0.9408509182061991,0.015398323987105389,0.009873934987292216,0.025608293468131677,0.006155253977213381,0.9583625175673627
5006,3,0.8364053889740707,0.0640255362907131,0.08689556256674788,0.012673512168468348,0.026387394640145077,0.9526596281670762,0.012046811364307262,0.00890616582847148,0.29266702348288537,0.015351573922479253,0.6068987672209747,0.08508263537366068,0.015494811249859504,0.0030349010379826275,0.02797395905596006,0.9534963286561978
5007,3,0.8975957852822638,0.03962026586119504,0.05888894111051681,0.0038950077460243593,0.03518704839485043,0.9238834913807171,0.011000109915577733,0.029929350308854685,0.18293980224392636,0.009776602430393761,0.7733355779893472,0.03394801733633268,0.024273832234739535,0.04060369801775981,0.020593154292156222,0.9145293154553444
5008,3,0.9054795887258533,0.013322832539799824,0.0713621256317632,0.009835453102583713,0.03849845418543196,0.9411753513559235,0.012768530749609751,0.007557663709034879,0.1437083194468609,0.0050805749504034435,0.8120289103458717,0.03918219525686395,0.009139247136629213,0.003982997580475472,0.005024968175297382,0.9818527871075979
5009,3,0.9003241527107445,0.03883689225323209,0.04728962680627825,0.013549328229745194,0.03874701720639807,0.9326290483260498,0.01390288993724399,0.014721044530308203,0.1823725746161406,0.051769969832835425,0.7251875149695466,0.04066994058147744,0.023987386530773182,0.006022692404243031,0.00954229231634643,0.9604476287486373
5010,3,0.9399176502458618,0.007345010047497824,0.051774491915089614,0.0009628477915507583,0.03363740410469304,0.934905447326312,0.019447107868525385,0.012010040700469515,0.14514594675070155,0.005232150793425479,0.8219064279481955,0.02771547450767753,0.004340113189977672,0.01232116833163614,0.007727961926644586,0.9756107565517416
5011,3,0.8919817311274777,0.038438815150348325,0.06877599712308502,0.0008034565990889808,0.038607978567332314,0.945653359117967,0.013711269330009854,0.00202739298469079,0.10963467897261,0.0007206345623056578,0.8463725865711217,0.043272099893962634,0.0013339486822100649,0.014426383182189056,0.006284195228920281,0.9779554729066806
5012,3,0.88215237549827,0.032007418076159255,0.08360895430674169,0.00223125211882913,0.02627350971924174,0.9427737158413817,0.02068719474252296,0.0102655796968536,0.09457128266607129,0.000797189583913457,0.8228514412207395,0.08178008652927571,0.0009816573145265174,0.017150791094024776,0.004764427372459931,0.9771031242189888
5013,3,0.9272721280364359,0.014202368416926807,0.05792304154674889,0.0006024619998884484,0.075545217249171,0.8999662451696617,0.0012504223234945037,0.02323811525767283,0.19133959835563644,0.03167795201624981,0.7558641808848254,0.02111826874328826,0.00569156699701781,0.007071170595784605,0.012089470892437263,0.9751477915147603
5014,3,0.8793759806373141,0.02254941897338583,0.05995537942696561,0.038119220962334444,0.02964646187998723,0.9459284623264087,0.02001953749826371,0.004405538295340405,0.20050252485787473,0.023860917518363285,0.7374766886251558,0.03815986899860624,0.03191318360959625,0.010514439667478843,0.008482868553196864,0.949089508169728
5015,3,0.9085278272418641,0.02695907303951269,0.061461886917157996,0.003051212801465142,0.02820835940222047,0.9517166735057035,0.0019281779851059028,0.018146789106970096,0.13428870493245945,0.003965486921228111,0.8140166863303087,0.04772912181600375,0.005147271003031686,0.002993767375447529,0.0148102846260656,0.9770486769954552
5016,3,0.8846923029227045,0.03284111652050123,0.056191476031546846,0.026275104525247395,0.034701115093524526,0.9346732768535349,0.012212840881158368,0.018412767171782196,0.08588509045916007,0.003953988517755324,0.8499578977907768,0.06020302323230786,0.006502921973904303,0.007878938974009514,0.02748083098001182,0.9581373080720743
5017,3,0.8942960034566624,0.03528948531698237,0.06222585377231358,0.008188657454041626,0.06687448602161132,0.8916350628417183,0.031059516438860527,0.010430934697809868,0.06596036596421807,0.07753696209552018,0.8012275122082093,0.05527515973205244,0.04728978916135398,0.012008782229301976,0.00017911093905544122,0.9405223176702886
5018,3,0.9312918332915939,0.024404038969401163,0.040434528618871916,0.0038695991201330715,0.05080248804928188,0.9291057975159327,0.011086938316691344,0.009004776118094027,0.20441556655322277,0.0033027559153308104,0.744500424060043,0.047781253471403384,0.003235120000108295,0.0011154988519672681,0.0086450453397271,0.9870043358081974
5019,3,0.8389766571465991,0.02766577841147298,0.10042222351376118,0.032935340928166745,0.03616090486625361,0.9204837692783683,0.026631611848320025,0.016723714007058188,0.1555711660378486,0.00012580385612569393,0.8188799395877652,0.025423090518260527,0.006988903789023065,0.03600352402895362,0.0214269329127833,0.9355806392692401
5020,3,0.9353376383807808,0.021089244029919626,0.038841093519904196,0.004732024069395435,0.05831549189330901,0.9258093966325937,0.007723433832705499,0.008151677641391908,0.11234113085688312,0.012599263025052963,0.8444204961866206,0.030639109931443254,0.022876171169082648,0.00130741566156419,0.0060822642108165036,0.9697341489585367
5021,3,0.8658189495178605,0.02867062384047675,0.08797436563466111,0.017536061007001558,0.016801063709802982,0.9519732830816148,0.010062152178585738,0.021163501029996534,0.20656219175687024,0.0026859170323687773,0.7719909405311027,0.018760950679658217,0.006042915137562902,0.02458019021267234,0.006237818292852882,0.9631390763569119
5022,3,0.9585488091224278,0.008517144944306755,0.027389313153683457,0.005544732779582007,0.025358187387497892,0.9466452992596016,0.02002226217148434,0.007974251181416259,0.1355783343416608,0.05402404361124212,0.7817334692591592,0.02866415278793788,0.014626766678581536,0.004101838309768567,0.015249419614614285,0.9660219753970356
5023,3,0.8245292598825582,0.057201050299743164,0.07767097320225455,0.04059871661544401,0.08805787500158116,0.870915591667684,0.025029871723195034,0.015996661607539875,0.20238291251876128,0.006663946253452042,0.7296313504202394,0.061321790807547294,0.01258878015256415,0.015172420812302028,0.016105193057953836,0.95613360597718
5024,3,0.9572252186871689,0.005902067122965889,0.03642293060357924,0.0004497835862858901,0.017055032824732596,0.9634707900985385,0.009324857174223102,0.010149319902505671,0.12918641418544613,0.04169189731157441,0.818014680134712,0.01110700836826739,0.0108622285192514,0.01819025546208657,0.01699028750712267,0.9539572285115394
5025,3,0.829334400320897,0.06266594834816488,0.05367914378188925,0.054320507549048935,0.06990439054597321,0.8978169158365154,0.017950634149347264,0.014328059468164178,0.20158029196284227,0.00039234568440386306,0.7414928217837657,0.0565345405689881,0.015253055134111314,0.010996554928618512,0.014464588613875881,0.9592858013233942
5026,3,0.9279588217669356,0.023301994553626165,0.04614814896007334,0.0025910347193649486,0.05163999368108379,0.9249300659601485,0.01114216895562184,0.012287771403145964,0.16357900338070114,0.0004918153467112276,0.81318473796052,0.022744443312067597,0.025069437497358495,0.025749620942622474,0.02280473111450561,0.9263762104455134
5027,3,0.8942008558845119,0.022855193767616192,0.05278879275490608,0.03015515759296572,0.03149384877221242,0.9303720118124448,0.022578346889601704,0.01555579252574113,0.19287224213254398,0.0075421872437547366,0.7454884394616003,0.05409713116210102,0.006555419603303479,0.00656033923588819,0.008332804225072444,0.9785514369357359
5028,3,0.8568359422175045,0.04935294287222771,0.07983833019588386,0.013972784714384012,0.018516795291392763,0.9569614648135654,0.013781143820424887,0.010740596074617081,0.23016616124315195,0.012205632672602475,0.7196280510694378,0.03800015501480769,0.001092334339076823,0.060072439384185175,0.019582606599034564,0.9192526196777034
5029,3,0.9274369295117141,0.015527893285791055,0.0465302037574831,0.010504973445011778,0.07117524636477343,0.9198069956350698,0.0036408589936619547,0.00537689900649474,0.09110785110672383,0.029493323967317436,0.8324432167144333,0.046955608211525446,0.028112760293138313,0.0013788322992690188,0.007724128808871671,0.962784278598721
5030,3,0.8855282713328513,0.02158940610541133,0.07782833530380998,0.015053987257927393,0.01810071341880782,0.9166822870868466,0.03102459476816588,0.03419240472617968,0.2534042423422348,0.008366680110491598,0.7070112449860879,0.03121783256118571,0.007392400984707352,0.004551513114881091,0.0005592226972733927,0.9874968632031381
5031,3,0.9174290693148858,0.012202894206982387,0.05737472162548543,0.012993314852646431,0.07890472346290348,0.9126922073515313,0.00428657955138676,0.004116489634178433,0.09484623893221408,0.04206310126171906,0.8124426270430649,0.05064803276300189,0.018310934289510142,0.016277278453560286,0.005767223053209643,0.9596445642037199
5032,3,0.8825159612737979,0.03257887480619002,0.07169389306190008,0.013211270858111912,0.020917961761658586,0.9122069570795467,0.040050112655390976,0.026824968503403768,0.23781427992178172,0.005293716479633971,0.7255401652330931,0.03135183836549127,0.005444897744779633,0.008801258790439645,0.008247613034894198,0.9775062304298865
5033,3,0.8965886665686785,0.02610012816616002,0.06168303582737268,0.015628169437788775,0.01435495744349242,0.9443515305646285,0.039219154735110034,0.002074357256768966,0.24975981392999766,0.0034320941569504935,0.7208825487960037,0.0259255431170482,0.008582705320800183,0.02470520191065155,0.0019577081390896108,0.9647543846294586
5034,3,0.9553588346264249,0.0031325563246383174,0.039059016409123105,0.0024495926398137025,0.026953743854213456,0.9379747098501846,0.022314924060556875,0.012756622235045034,0.10122423924092919,0.05028636933080683,0.7651903282933799,0.08329906313488411,0.018288791042476105,0.010870473401403957,0.03258803047448551,0.9382527050816344
5035,3,0.8445386059049399,0.006859514751800825,0.09387144338278215,0.05473043596047711,0.021175709051476192,0.9393498627998488,0.012486635910491506,0.026987792238183594,0.1456112330489075,0.007140682141549891,0.8251521316307885,0.022095953178754124,0.004842760637585861,0.029288683832287023,0.008009320181473387,0.9578592353486537
5036,3,0.9381249375883645,0.01957693886397853,0.03617644405718933,0.006121679490467713,0.061085816852229684,0.9091427643750908,0.019747587061705953,0.01002383171097354,0.19844754926170466,0.013233206704928693,0.7338220656754308,0.05449717835793577,0.01508350597584161,0.010783311627887069,0.025031675400059687,0.9491015069962117
5037,3,0.8557395365530693,0.017916840813600145,0.10174935678165292,0.024594265851677566,0.03396319929908299,0.9561234105631988,0.003315243277505836,0.006598146860212317,0.16098946425952493,0.014193940891964747,0.7930647289826366,0.03175186586587375,0.012901921076511011,0.006842425023643267,0.007811408952214387,0.9724442449476314
5038,3,0.8495225868380557,0.03567616328019773,0.059181119524274156,0.055620130357472375,0.05276686089529657,0.9385729348297467,0.005041743444902065,0.0036184608300546817,0.21741080259666046,0.006197883831635483,0.7573382317142344,0.019053081857469678,0.05885691408101346,0.00228520605792207,0.006039923142151798,0.9328179567189127
5039,3,0.9375641473839265,0.019399527534361086,0.042478935974653485,0.0005573891070589365,0.03193545372377593,0.935847450554257,0.01997836550338679,0.01223873021858024,0.1258707120174745,0.013063686590146499,0.7999792796822197,0.061086321710159264,0.0016870017597666617,0.039177161011556355,0.03845365937069043,0.9206821778579866
5040,3,0.9324395669508133,0.012278314947969562,0.0533088623033869,0.0019732557978301424,0.04121869635258738,0.9419134503127381,0.00314076680079326,0.013727086533881327,0.1657047445906219,0.004258917828060433,0.7690970881232777,0.06093924945803997,0.004498925515798275,0.024316690437620848,0.011892514877014046,0.9592918691695669
5041,3,0.9231303317081048,0.009406985937166955,0.03956648773403322,0.027896194620695036,0.04106102973407578,0.9225551735462683,0.033490769271669406,0.0028930274479865847,0.14737852812001545,0.021437216935902365,0.8191372385147624,0.012047016429319823,0.0025159529059828882,0.004534040272007797,0.023273693925348147,0.9696763128966611
5042,3,0.8810359557970349,0.021925127381559998,0.09303111381012318,0.004007803011281896,0.04834821715323847,0.9277437538829931,1.798036298241801e-5,0.02389004860078603,0.12803048345420073,0.021270455628000947,0.7399549550451534,0.11074410587264494,0.03585367272656809,0.028309342632228104,0.0008119554273227788,0.9350250292138811
5043,3,0.8610362169619701,0.05205057271317923,0.0838920014361018,0.0030212088887489053,0.07707182206778476,0.8747764499047447,0.00013176514206381188,0.048019962885406775,0.13343761520352435,0.01876883607573731,0.8250975889302349,0.02269595979050343,0.018983285817836575,0.007622240096452628,0.0004679133378868107,0.972926560747824
5044,3,0.9604527577109897,0.007398446666488946,0.018977460907471662,0.01317133471504972,0.02280938803011456,0.9602738155369006,0.01084644944844467,0.00607034698454012,0.18660241477938802,0.014195319589898225,0.7296484823669948,0.06955378326371897,0.01259543298533478,0.027320904551957518,0.014596733461750933,0.9454869290009568
5045,3,0.8693097236013009,0.02471426215934613,0.09664249651231888,0.009333517727034168,0.02257600650498791,0.9288456491229723,0.02126675260239189,0.027311591769647925,0.2154312402445352,0.00044413049316369287,0.7508535690533511,0.03327106020894999,0.02924176075643241,0.006702671855878329,0.008551546564633201,0.9555040208230561
5046,3,0.8983417557214263,0.023874605468966498,0.050114725059724446,0.027668913749882784,0.029270539797711114,0.960096358629105,0.006125488116163747,0.00450761345702011,0.1293555259302448,0.0038579583048802425,0.811882494733311,0.054904021031564,0.012408351279204586,0.008065331516276381,0.024607560628954226,0.9549187565755648
5047,3,0.9075212081776535,0.023162591431614588,0.0654293925571355,0.0038868078335964062,0.06293969417585596,0.8977452246683713,0.016072851336884058,0.023242229818888682,0.147499992770567,0.05056778227007858,0.7725164103289347,0.029415814630419757,0.0024502664527226766,0.007114984087940593,0.010620189237091076,0.9798145602222457
5048,3,0.894070162335299,0.02120954009292298,0.061922224983037934,0.022798072588740115,0.027760377745006625,0.9515497115878067,0.011470405444714882,0.009219505222471835,0.17937591637668657,0.005888771412413417,0.7653782474521502,0.04935706475874979,0.05042496749650696,0.017946180575994456,0.0184628927822792,0.9131659591452194
5049,3,0.9510687449122394,0.017357389283823983,0.02579906746525864,0.005774798338678,0.03946056622038359,0.9194823946800457,0.006778660127044898,0.034278378972525836,0.22006123099108094,0.02447743722853179,0.7250752344697656,0.030386097310621585,0.004170632091758642,0.014010515165212702,0.010779720520812058,0.9710391322222166
5050,3,0.8655053358729073,0.013575516157654639,0.09078803402285338,0.03013111394658463,0.07611509380953903,0.9192026627907225,0.00024278122511005133,0.004439462174628428,0.07541393408876843,0.01818843311285963,0.8973302047470054,0.00906742805136651,0.034954591712354675,0.01812435759742453,0.000809763385496472,0.9461112873047244
5051,3,0.9139597029283331,0.022188213979469257,0.03448614358211016,0.02936593951008759,0.07143552950844488,0.9197029124195903,6.050318807932692e-5,0.008801054883885384,0.13280999149195694,0.035337780595185136,0.7803913058780722,0.051460922034785805,0.004695123411502649,0.0040788365398647716,0.04512415147867123,0.9461018885699614
5052,3,0.9234963454731574,0.008634300373261425,0.06295449442078854,0.004914859732792598,0.0630991518030198,0.8981140809356231,0.034826875400954506,0.003959891860402576,0.1227442800658766,0.03976338321297641,0.7389554808622292,0.0985368558589178,0.0007188331445695579,0.007277796405641962,0.013620203457602304,0.9783831669921862
5053,3,0.904848360404813,0.012781363701671013,0.0595820803086987,0.02278819558481726,0.030058988250234786,0.9569013809887688,0.0013359880931622511,0.011703642667834191,0.18027699566216465,0.005141397476534053,0.7996689390039868,0.014912667857314488,0.023863573922891783,0.018778514798654826,0.0011013774128931873,0.9562565338655602
